ReservationID,GuestID,BookingTime,PartySize,Channel,TableID,Status,CheckInTime
R6550,G6550,11-07-2025 21:35,6,Kiosk,T18,Confirmed,11-07-2025 21:31
R6551,G6551,11-07-2025 21:37,1,Kiosk,T06,Confirmed,11-07-2025 21:36
R6552,G6552,11-07-2025 21:17,7,Phone,T19,No-Show,
R6553,G6553,11-07-2025 21:04,6,App,T17,Confirmed,11-07-2025 21:04
R6554,G6554,11-07-2025 20:41,4,Web,T17,Confirmed,11-07-2025 20:31
R6555,G6555,11-07-2025 20:59,7,App,T12,Confirmed,11-07-2025 20:52
R6556,G6556,11-07-2025 21:13,5,Kiosk,T15,Confirmed,11-07-2025 21:04
R6557,G6557,11-07-2025 21:15,7,Kiosk,T10,Confirmed,11-07-2025 21:10
R6558,G6558,11-07-2025 21:39,1,Phone,T09,Cancelled,
R6559,G6559,11-07-2025 18:49,9,App,T05,Confirmed,11-07-2025 18:47
R6560,G6560,11-07-2025 18:11,6,App,T11,Confirmed,11-07-2025 18:02
R6561,G6561,11-07-2025 19:08,9,Phone,T17,Confirmed,11-07-2025 19:00
R6562,G6562,11-07-2025 18:22,8,Kiosk,T13,Confirmed,11-07-2025 18:12
R6563,G6563,11-07-2025 21:52,9,Web,T08,Confirmed,11-07-2025 21:47
R6564,G6564,11-07-2025 20:31,8,Web,T16,Confirmed,11-07-2025 20:25
R6565,G6565,11-07-2025 21:56,3,Phone,T09,Confirmed,11-07-2025 21:48
R6566,G6566,11-07-2025 20:21,9,Phone,T06,Confirmed,11-07-2025 20:19
R6567,G6567,11-07-2025 19:25,6,Kiosk,T01,No-Show,
R6568,G6568,11-07-2025 20:16,5,Web,T13,No-Show,
R6569,G6569,11-07-2025 19:42,8,App,T07,Cancelled,
R6570,G6570,11-07-2025 20:33,3,Web,T15,Confirmed,11-07-2025 20:28
R6571,G6571,11-07-2025 18:45,10,App,T18,Cancelled,
R6572,G6572,11-07-2025 18:23,3,Kiosk,T13,Confirmed,11-07-2025 18:15
R6573,G6573,11-07-2025 21:27,1,Web,T20,No-Show,
R6574,G6574,11-07-2025 18:36,1,Web,T18,Confirmed,11-07-2025 18:34
R6575,G6575,11-07-2025 19:36,3,Kiosk,T10,Confirmed,11-07-2025 19:31
R6576,G6576,11-07-2025 19:23,7,Kiosk,T17,Confirmed,11-07-2025 19:14
R6577,G6577,11-07-2025 19:04,2,Web,T19,Confirmed,11-07-2025 18:56
R6578,G6578,11-07-2025 18:17,10,App,T11,Confirmed,11-07-2025 18:07
R6579,G6579,11-07-2025 21:05,3,Phone,T17,Confirmed,11-07-2025 21:04
R6580,G6580,11-07-2025 20:00,7,Web,T07,No-Show,
R6581,G6581,11-07-2025 19:58,8,Phone,T07,Confirmed,11-07-2025 19:55
R6582,G6582,11-07-2025 19:04,5,Web,T03,Confirmed,11-07-2025 18:57
R6583,G6583,11-07-2025 18:12,3,App,T09,Confirmed,11-07-2025 18:02
R6584,G6584,11-07-2025 20:43,10,Kiosk,T19,Confirmed,11-07-2025 20:39
R6585,G6585,11-07-2025 18:47,6,Web,T03,Confirmed,11-07-2025 18:39
R6586,G6586,11-07-2025 20:47,7,Web,T04,No-Show,
R6587,G6587,11-07-2025 19:12,6,Web,T11,Confirmed,11-07-2025 19:11
R6588,G6588,11-07-2025 20:40,8,App,T06,Confirmed,11-07-2025 20:36
R6589,G6589,11-07-2025 18:39,3,App,T14,Confirmed,11-07-2025 18:29
R6590,G6590,11-07-2025 20:12,2,Web,T20,Confirmed,11-07-2025 20:03
R6591,G6591,11-07-2025 18:11,1,Kiosk,T02,Confirmed,11-07-2025 18:03
R6592,G6592,11-07-2025 21:15,10,App,T01,Confirmed,11-07-2025 21:09
R6593,G6593,11-07-2025 18:53,9,Web,T07,Confirmed,11-07-2025 18:50
R6594,G6594,11-07-2025 20:08,6,Web,T15,Confirmed,11-07-2025 19:58
R6595,G6595,11-07-2025 21:09,6,Kiosk,T05,Confirmed,11-07-2025 21:09
R6596,G6596,11-07-2025 18:03,5,App,T08,No-Show,
R6597,G6597,11-07-2025 20:03,7,Web,T07,Confirmed,11-07-2025 19:55
R6598,G6598,11-07-2025 20:26,7,Kiosk,T14,Confirmed,11-07-2025 20:17
R6599,G6599,11-07-2025 18:50,8,App,T19,No-Show,
R6600,G6600,11-07-2025 21:15,4,Phone,T12,Confirmed,11-07-2025 21:07
R6601,G6601,11-07-2025 20:01,10,Phone,T10,Confirmed,11-07-2025 19:55
R6602,G6602,11-07-2025 18:33,3,Web,T12,Confirmed,11-07-2025 18:24
R6603,G6603,11-07-2025 21:20,3,Web,T10,Confirmed,11-07-2025 21:12
R6604,G6604,11-07-2025 20:55,1,Kiosk,T15,Confirmed,11-07-2025 20:52
R6605,G6605,11-07-2025 21:14,1,Web,T10,Confirmed,11-07-2025 21:11
R6606,G6606,11-07-2025 21:42,2,Phone,T16,Confirmed,11-07-2025 21:40
R6607,G6607,11-07-2025 18:26,1,Web,T01,Confirmed,11-07-2025 18:22
R6608,G6608,11-07-2025 20:24,6,Phone,T04,Cancelled,
R6609,G6609,11-07-2025 20:59,10,App,T05,Confirmed,11-07-2025 20:51
R6610,G6610,11-07-2025 20:54,5,Kiosk,T18,Confirmed,11-07-2025 20:49
R6611,G6611,11-07-2025 20:35,2,App,T18,Confirmed,11-07-2025 20:32
R6612,G6612,11-07-2025 20:59,2,Kiosk,T05,Confirmed,11-07-2025 20:49
R6613,G6613,11-07-2025 19:04,6,Kiosk,T15,Confirmed,11-07-2025 19:03
R6614,G6614,11-07-2025 20:37,1,Web,T14,Confirmed,11-07-2025 20:30
R6615,G6615,11-07-2025 20:42,1,App,T03,Confirmed,11-07-2025 20:41
R6616,G6616,11-07-2025 18:44,7,App,T18,Confirmed,11-07-2025 18:38
R6617,G6617,11-07-2025 21:24,1,Phone,T19,Confirmed,11-07-2025 21:21
R6618,G6618,11-07-2025 18:19,8,App,T20,Confirmed,11-07-2025 18:12
R6619,G6619,11-07-2025 18:45,9,Kiosk,T05,Confirmed,11-07-2025 18:41
R6620,G6620,11-07-2025 21:06,10,App,T15,Confirmed,11-07-2025 21:04
R6621,G6621,11-07-2025 19:53,3,Kiosk,T13,Cancelled,
R6622,G6622,11-07-2025 20:51,4,Phone,T14,Confirmed,11-07-2025 20:46
R6623,G6623,11-07-2025 21:42,2,App,T16,No-Show,
R6624,G6624,11-07-2025 18:42,6,App,T19,No-Show,
R6625,G6625,11-07-2025 21:04,8,Web,T03,Confirmed,11-07-2025 20:55
R6626,G6626,11-07-2025 18:28,6,App,T12,Confirmed,11-07-2025 18:26
R6627,G6627,11-07-2025 20:01,3,Kiosk,T14,Confirmed,11-07-2025 19:53
R6628,G6628,11-07-2025 20:26,1,Kiosk,T09,Confirmed,11-07-2025 20:19
R6629,G6629,11-07-2025 18:52,7,Web,T16,Confirmed,11-07-2025 18:51
R6630,G6630,11-07-2025 21:49,9,Kiosk,T16,No-Show,
R6631,G6631,11-07-2025 18:10,7,Kiosk,T13,Confirmed,11-07-2025 18:02
R6632,G6632,11-07-2025 20:00,3,Phone,T04,Confirmed,11-07-2025 19:59
R6633,G6633,11-07-2025 18:31,4,Web,T01,Confirmed,11-07-2025 18:22
R6634,G6634,11-07-2025 19:51,5,Phone,T20,Cancelled,
R6635,G6635,11-07-2025 20:24,2,App,T14,Confirmed,11-07-2025 20:19
R6636,G6636,11-07-2025 19:58,4,Kiosk,T02,Confirmed,11-07-2025 19:53
R6637,G6637,11-07-2025 19:09,4,Web,T09,Confirmed,11-07-2025 19:01
R6638,G6638,11-07-2025 19:55,8,Web,T05,Confirmed,11-07-2025 19:45
R6639,G6639,11-07-2025 19:00,5,Web,T08,Confirmed,11-07-2025 18:54
R6640,G6640,11-07-2025 19:37,9,App,T01,Confirmed,11-07-2025 19:37
R6641,G6641,11-07-2025 18:25,3,Kiosk,T07,Confirmed,11-07-2025 18:18
R6642,G6642,11-07-2025 19:18,3,Web,T06,Confirmed,11-07-2025 19:11
R6643,G6643,11-07-2025 20:39,4,Phone,T07,Confirmed,11-07-2025 20:34
R6644,G6644,11-07-2025 20:07,2,Web,T15,Confirmed,11-07-2025 19:57
R6645,G6645,11-07-2025 18:07,3,Phone,T01,Confirmed,11-07-2025 18:06
R6646,G6646,11-07-2025 20:33,8,Web,T13,No-Show,
R6647,G6647,11-07-2025 21:04,4,Web,T12,Confirmed,11-07-2025 20:59
R6648,G6648,11-07-2025 20:03,9,Kiosk,T11,Confirmed,11-07-2025 19:53
R6649,G6649,11-07-2025 20:08,8,Web,T03,Confirmed,11-07-2025 20:03
R6650,G6650,11-07-2025 18:51,1,Phone,T10,Confirmed,11-07-2025 18:50
R6651,G6651,11-07-2025 21:17,9,Web,T16,Confirmed,11-07-2025 21:14
R6652,G6652,11-07-2025 18:22,10,Phone,T17,No-Show,
R6653,G6653,11-07-2025 18:49,7,Web,T11,No-Show,
R6654,G6654,11-07-2025 18:33,9,Phone,T13,Confirmed,11-07-2025 18:23
R6655,G6655,11-07-2025 20:13,8,Web,T11,No-Show,
R6656,G6656,11-07-2025 21:20,1,Kiosk,T14,Confirmed,11-07-2025 21:11
R6657,G6657,11-07-2025 18:50,9,Phone,T11,Confirmed,11-07-2025 18:43
R6658,G6658,11-07-2025 20:41,5,Kiosk,T20,Confirmed,11-07-2025 20:36
R6659,G6659,11-07-2025 18:55,1,Web,T10,Confirmed,11-07-2025 18:55
R6660,G6660,11-07-2025 21:24,5,Web,T03,Cancelled,
R6661,G6661,11-07-2025 19:35,2,Kiosk,T20,Confirmed,11-07-2025 19:35
R6662,G6662,11-07-2025 18:07,10,Kiosk,T15,Confirmed,11-07-2025 18:00
R6663,G6663,11-07-2025 18:43,7,App,T08,Confirmed,11-07-2025 18:36
R6664,G6664,11-07-2025 19:32,8,Kiosk,T17,Confirmed,11-07-2025 19:26
R6665,G6665,11-07-2025 21:51,1,App,T14,Confirmed,11-07-2025 21:51
R6666,G6666,11-07-2025 19:29,10,App,T09,Confirmed,11-07-2025 19:27
R6667,G6667,11-07-2025 21:00,8,App,T04,Confirmed,11-07-2025 20:57
R6668,G6668,11-07-2025 19:04,3,Kiosk,T17,Confirmed,11-07-2025 18:56
R6669,G6669,11-07-2025 19:27,5,App,T11,Confirmed,11-07-2025 19:21
R6670,G6670,11-07-2025 21:16,4,Phone,T08,Confirmed,11-07-2025 21:06
R6671,G6671,11-07-2025 19:34,6,App,T03,Cancelled,
R6672,G6672,11-07-2025 19:41,1,Phone,T02,Confirmed,11-07-2025 19:34
R6673,G6673,11-07-2025 18:56,10,Web,T18,Confirmed,11-07-2025 18:48
R6674,G6674,11-07-2025 19:13,6,Web,T11,No-Show,
R6675,G6675,11-07-2025 21:39,8,App,T17,Confirmed,11-07-2025 21:36
R6676,G6676,11-07-2025 20:34,8,Kiosk,T16,Confirmed,11-07-2025 20:27
R6677,G6677,11-07-2025 18:00,4,App,T09,Confirmed,11-07-2025 17:58
R6678,G6678,11-07-2025 20:14,5,Web,T09,Confirmed,11-07-2025 20:12
R6679,G6679,11-07-2025 21:38,4,Phone,T12,Cancelled,
R6680,G6680,11-07-2025 20:13,6,App,T08,Confirmed,11-07-2025 20:09
R6681,G6681,11-07-2025 18:44,1,Web,T16,Confirmed,11-07-2025 18:36
R6682,G6682,11-07-2025 18:25,9,Kiosk,T03,Confirmed,11-07-2025 18:25
R6683,G6683,11-07-2025 18:13,4,Phone,T12,Confirmed,11-07-2025 18:04
R6684,G6684,11-07-2025 19:25,7,Kiosk,T18,Confirmed,11-07-2025 19:23
R6685,G6685,11-07-2025 20:57,1,App,T03,Confirmed,11-07-2025 20:50
R6686,G6686,11-07-2025 21:01,9,Kiosk,T13,Confirmed,11-07-2025 21:00
R6687,G6687,11-07-2025 18:07,5,Phone,T16,No-Show,
R6688,G6688,11-07-2025 21:19,4,Web,T20,Cancelled,
R6689,G6689,11-07-2025 20:06,2,Kiosk,T12,Confirmed,11-07-2025 20:06
R6690,G6690,11-07-2025 21:05,4,Web,T07,Confirmed,11-07-2025 20:57
R6691,G6691,11-07-2025 18:08,7,App,T13,Cancelled,
R6692,G6692,11-07-2025 18:07,9,Web,T18,Confirmed,11-07-2025 18:03
R6693,G6693,11-07-2025 18:26,9,App,T10,Cancelled,
R6694,G6694,11-07-2025 20:44,3,App,T05,No-Show,
R6695,G6695,11-07-2025 20:19,4,Phone,T07,No-Show,
R6696,G6696,11-07-2025 18:29,9,Kiosk,T06,No-Show,
R6697,G6697,11-07-2025 19:33,8,Phone,T11,Confirmed,11-07-2025 19:28
R6698,G6698,11-07-2025 19:51,6,Web,T09,Confirmed,11-07-2025 19:45
R6699,G6699,11-07-2025 18:58,5,Web,T11,Confirmed,11-07-2025 18:48
R6700,G6700,11-07-2025 19:25,4,Kiosk,T09,Confirmed,11-07-2025 19:16
R6701,G6701,11-07-2025 18:38,1,Web,T20,No-Show,
R6702,G6702,11-07-2025 19:12,2,Kiosk,T04,Confirmed,11-07-2025 19:09
R6703,G6703,11-07-2025 20:41,7,Phone,T14,Confirmed,11-07-2025 20:34
R6704,G6704,11-07-2025 21:06,9,Phone,T02,Confirmed,11-07-2025 20:56
R6705,G6705,11-07-2025 18:25,2,Kiosk,T19,No-Show,
R6706,G6706,11-07-2025 21:27,2,Kiosk,T06,Confirmed,11-07-2025 21:22
R6707,G6707,11-07-2025 21:16,9,App,T18,No-Show,
R6708,G6708,11-07-2025 20:57,2,App,T06,Confirmed,11-07-2025 20:52
R6709,G6709,11-07-2025 21:15,2,Web,T18,Confirmed,11-07-2025 21:07
R6710,G6710,11-07-2025 19:01,6,App,T05,No-Show,
R6711,G6711,11-07-2025 19:41,6,App,T07,Confirmed,11-07-2025 19:31
R6712,G6712,11-07-2025 19:59,6,App,T10,Cancelled,
R6713,G6713,11-07-2025 22:00,9,Web,T02,No-Show,
R6714,G6714,11-07-2025 20:58,9,Kiosk,T06,Cancelled,
R6715,G6715,11-07-2025 19:53,4,Phone,T05,Confirmed,11-07-2025 19:53
R6716,G6716,11-07-2025 19:38,8,Web,T13,Cancelled,
R6717,G6717,11-07-2025 19:23,5,Web,T05,Confirmed,11-07-2025 19:23
R6718,G6718,11-07-2025 18:42,6,App,T09,Confirmed,11-07-2025 18:41
R6719,G6719,11-07-2025 21:46,2,Web,T08,No-Show,
R6720,G6720,11-07-2025 21:04,6,Kiosk,T16,Confirmed,11-07-2025 20:59
R6721,G6721,11-07-2025 20:29,5,App,T08,Confirmed,11-07-2025 20:29
R6722,G6722,11-07-2025 18:12,1,Kiosk,T01,Confirmed,11-07-2025 18:12
R6723,G6723,11-07-2025 20:28,7,Kiosk,T16,Confirmed,11-07-2025 20:24
R6724,G6724,11-07-2025 20:02,1,Phone,T05,Confirmed,11-07-2025 19:55
R6725,G6725,11-07-2025 18:43,6,App,T05,Confirmed,11-07-2025 18:43
R6726,G6726,11-07-2025 21:11,8,Phone,T18,No-Show,
R6727,G6727,11-07-2025 19:31,4,Kiosk,T11,No-Show,
R6728,G6728,11-07-2025 18:07,7,Kiosk,T20,Confirmed,11-07-2025 18:00
R6729,G6729,11-07-2025 19:52,1,Kiosk,T08,Confirmed,11-07-2025 19:51
R6730,G6730,11-07-2025 21:51,8,App,T16,Confirmed,11-07-2025 21:45
R6731,G6731,11-07-2025 20:02,10,App,T17,Confirmed,11-07-2025 19:54
R6732,G6732,11-07-2025 19:41,4,App,T04,No-Show,
R6733,G6733,11-07-2025 21:58,1,Web,T06,Confirmed,11-07-2025 21:52
R6734,G6734,11-07-2025 18:47,10,Web,T18,Confirmed,11-07-2025 18:39
R6735,G6735,11-07-2025 20:15,2,Web,T12,No-Show,
R6736,G6736,11-07-2025 19:33,10,App,T01,Confirmed,11-07-2025 19:31
R6737,G6737,11-07-2025 19:59,6,Phone,T18,No-Show,
R6738,G6738,11-07-2025 20:32,2,App,T17,No-Show,
R6739,G6739,11-07-2025 20:27,4,Web,T17,Confirmed,11-07-2025 20:21
R6740,G6740,11-07-2025 21:05,2,Web,T20,Cancelled,
R6741,G6741,11-07-2025 20:31,8,Web,T02,Confirmed,11-07-2025 20:28
R6742,G6742,11-07-2025 21:19,6,Kiosk,T17,Confirmed,11-07-2025 21:13
R6743,G6743,11-07-2025 19:16,8,App,T16,Confirmed,11-07-2025 19:12
R6744,G6744,11-07-2025 21:47,3,Web,T15,No-Show,
R6745,G6745,11-07-2025 21:30,6,Web,T18,Confirmed,11-07-2025 21:27
R6746,G6746,11-07-2025 18:14,9,App,T03,Confirmed,11-07-2025 18:13
R6747,G6747,11-07-2025 20:04,8,Phone,T16,Cancelled,
R6748,G6748,11-07-2025 20:16,6,Phone,T01,Confirmed,11-07-2025 20:10
R6749,G6749,11-07-2025 20:39,1,Kiosk,T04,Cancelled,
R6750,G6750,11-07-2025 21:08,4,App,T03,No-Show,
R6751,G6751,11-07-2025 20:52,4,Web,T07,No-Show,
R6752,G6752,11-07-2025 20:13,6,Kiosk,T17,No-Show,
R6753,G6753,11-07-2025 20:42,4,App,T04,Cancelled,
R6754,G6754,11-07-2025 18:56,6,App,T10,Confirmed,11-07-2025 18:46
R6755,G6755,11-07-2025 21:59,1,Web,T14,Confirmed,11-07-2025 21:53
R6756,G6756,11-07-2025 18:26,1,Phone,T13,Confirmed,11-07-2025 18:17
R6757,G6757,11-07-2025 20:43,3,Phone,T05,Confirmed,11-07-2025 20:39
R6758,G6758,11-07-2025 19:36,4,Kiosk,T01,Confirmed,11-07-2025 19:33
R6759,G6759,11-07-2025 21:32,1,Kiosk,T09,Cancelled,
R6760,G6760,11-07-2025 19:38,9,Web,T03,Cancelled,
R6761,G6761,11-07-2025 18:05,5,Kiosk,T05,No-Show,
R6762,G6762,11-07-2025 20:49,1,Web,T06,Confirmed,11-07-2025 20:42
R6763,G6763,11-07-2025 18:41,5,App,T12,Confirmed,11-07-2025 18:40
R6764,G6764,11-07-2025 19:42,6,Phone,T20,No-Show,
R6765,G6765,11-07-2025 18:49,4,Kiosk,T14,Confirmed,11-07-2025 18:40
R6766,G6766,11-07-2025 18:50,5,App,T14,Cancelled,
R6767,G6767,11-07-2025 19:08,4,Phone,T19,Confirmed,11-07-2025 19:01
R6768,G6768,11-07-2025 21:56,5,Kiosk,T05,Confirmed,11-07-2025 21:51
R6769,G6769,11-07-2025 20:08,4,App,T06,Cancelled,
R6770,G6770,11-07-2025 19:47,10,Web,T15,Confirmed,11-07-2025 19:41
R6771,G6771,11-07-2025 19:59,9,App,T12,Cancelled,
R6772,G6772,11-07-2025 20:50,5,Web,T04,Confirmed,11-07-2025 20:45
R6773,G6773,11-07-2025 21:08,10,Kiosk,T08,No-Show,
R6774,G6774,11-07-2025 18:43,10,Kiosk,T08,No-Show,
R6775,G6775,11-07-2025 19:30,1,Phone,T04,Confirmed,11-07-2025 19:26
R6776,G6776,11-07-2025 18:52,4,Web,T19,Confirmed,11-07-2025 18:44
R6777,G6777,11-07-2025 21:08,10,Web,T08,Confirmed,11-07-2025 21:04
R6778,G6778,11-07-2025 18:52,6,Web,T18,No-Show,
R6779,G6779,11-07-2025 18:48,6,App,T10,Confirmed,11-07-2025 18:43
R6780,G6780,11-07-2025 20:01,10,App,T15,Confirmed,11-07-2025 20:00
R6781,G6781,11-07-2025 19:57,2,Web,T03,No-Show,
R6782,G6782,11-07-2025 19:42,8,Kiosk,T06,Cancelled,
R6783,G6783,11-07-2025 19:01,1,Phone,T15,No-Show,
R6784,G6784,11-07-2025 20:58,9,Web,T05,No-Show,
R6785,G6785,11-07-2025 19:02,4,Phone,T12,No-Show,
R6786,G6786,11-07-2025 19:46,2,App,T11,Confirmed,11-07-2025 19:37
R6787,G6787,11-07-2025 18:12,4,Web,T02,Confirmed,11-07-2025 18:02
R6788,G6788,11-07-2025 18:41,6,Kiosk,T09,Cancelled,
R6789,G6789,11-07-2025 18:51,1,App,T17,Confirmed,11-07-2025 18:49
R6790,G6790,11-07-2025 18:16,10,Kiosk,T07,Confirmed,11-07-2025 18:09
R6791,G6791,11-07-2025 20:48,7,App,T15,Cancelled,
R6792,G6792,11-07-2025 19:21,3,App,T02,Confirmed,11-07-2025 19:17
R6793,G6793,11-07-2025 19:41,6,Web,T07,No-Show,
R6794,G6794,11-07-2025 21:37,5,App,T10,Confirmed,11-07-2025 21:28
R6795,G6795,11-07-2025 18:04,6,Web,T02,Confirmed,11-07-2025 18:00
R6796,G6796,11-07-2025 21:24,4,Web,T10,No-Show,
R6797,G6797,11-07-2025 21:29,7,Phone,T13,No-Show,
R6798,G6798,11-07-2025 21:39,7,Web,T08,Confirmed,11-07-2025 21:37
R6799,G6799,11-07-2025 20:35,2,Kiosk,T19,Cancelled,
R6800,G6800,11-07-2025 19:02,8,Phone,T13,Cancelled,
R6801,G6801,11-07-2025 21:23,8,Web,T20,Confirmed,11-07-2025 21:21
R6802,G6802,11-07-2025 21:04,10,Kiosk,T18,Confirmed,11-07-2025 21:03
R6803,G6803,11-07-2025 18:23,5,Phone,T14,Confirmed,11-07-2025 18:13
R6804,G6804,11-07-2025 19:42,8,App,T03,No-Show,
R6805,G6805,11-07-2025 20:35,8,Kiosk,T14,No-Show,
R6806,G6806,11-07-2025 21:47,9,App,T14,Confirmed,11-07-2025 21:37
R6807,G6807,11-07-2025 18:59,9,Phone,T17,Confirmed,11-07-2025 18:58
R6808,G6808,11-07-2025 19:02,1,Kiosk,T05,Confirmed,11-07-2025 19:01
R6809,G6809,11-07-2025 18:47,10,Web,T13,Confirmed,11-07-2025 18:41
R6810,G6810,11-07-2025 19:09,6,Phone,T18,Confirmed,11-07-2025 18:59
R6811,G6811,11-07-2025 19:01,4,Phone,T09,Confirmed,11-07-2025 18:59
R6812,G6812,11-07-2025 18:28,1,App,T10,Cancelled,
R6813,G6813,11-07-2025 18:56,7,Phone,T01,Confirmed,11-07-2025 18:46
R6814,G6814,11-07-2025 21:08,9,App,T17,Confirmed,11-07-2025 21:06
R6815,G6815,11-07-2025 20:40,10,Kiosk,T08,Confirmed,11-07-2025 20:32
R6816,G6816,11-07-2025 21:26,10,App,T06,Confirmed,11-07-2025 21:17
R6817,G6817,11-07-2025 19:24,3,Web,T14,Confirmed,11-07-2025 19:19
R6818,G6818,11-07-2025 18:39,4,Phone,T18,Cancelled,
R6819,G6819,11-07-2025 20:37,10,Kiosk,T07,Confirmed,11-07-2025 20:32
R6820,G6820,11-07-2025 18:10,3,App,T01,No-Show,
R6821,G6821,11-07-2025 18:45,2,Kiosk,T10,No-Show,
R6822,G6822,11-07-2025 21:26,3,Web,T04,No-Show,
R6823,G6823,11-07-2025 18:52,7,Web,T06,Confirmed,11-07-2025 18:49
R6824,G6824,11-07-2025 18:15,6,Phone,T20,Confirmed,11-07-2025 18:08
R6825,G6825,11-07-2025 19:51,5,Phone,T15,Confirmed,11-07-2025 19:42
R6826,G6826,11-07-2025 20:09,7,Phone,T06,Confirmed,11-07-2025 20:03
R6827,G6827,11-07-2025 21:44,7,Kiosk,T15,Confirmed,11-07-2025 21:39
R6828,G6828,11-07-2025 19:11,2,Kiosk,T20,No-Show,
R6829,G6829,11-07-2025 19:04,9,Web,T16,Confirmed,11-07-2025 18:55
R6830,G6830,11-07-2025 18:08,9,App,T17,Confirmed,11-07-2025 18:02
R6831,G6831,11-07-2025 21:40,8,Kiosk,T11,Confirmed,11-07-2025 21:31
R6832,G6832,11-07-2025 19:29,8,Phone,T02,Confirmed,11-07-2025 19:22
R6833,G6833,11-07-2025 18:38,6,Kiosk,T20,No-Show,
R6834,G6834,11-07-2025 20:50,4,Kiosk,T05,Confirmed,11-07-2025 20:40
R6835,G6835,11-07-2025 21:13,4,Web,T13,Confirmed,11-07-2025 21:05
R6836,G6836,11-07-2025 19:19,8,Kiosk,T05,Confirmed,11-07-2025 19:19
R6837,G6837,11-07-2025 19:27,2,Web,T15,Confirmed,11-07-2025 19:23
R6838,G6838,11-07-2025 19:11,6,Phone,T19,Cancelled,
R6839,G6839,11-07-2025 18:30,7,Kiosk,T17,Confirmed,11-07-2025 18:22
R6840,G6840,11-07-2025 20:08,10,Phone,T12,Cancelled,
R6841,G6841,11-07-2025 18:03,8,Phone,T19,Confirmed,11-07-2025 17:55
R6842,G6842,11-07-2025 18:20,10,Kiosk,T16,Confirmed,11-07-2025 18:19
R6843,G6843,11-07-2025 21:40,8,Kiosk,T05,Confirmed,11-07-2025 21:34
R6844,G6844,11-07-2025 18:19,4,Phone,T03,Confirmed,11-07-2025 18:09
R6845,G6845,11-07-2025 21:12,10,Kiosk,T08,Cancelled,
R6846,G6846,11-07-2025 18:10,5,Kiosk,T09,Confirmed,11-07-2025 18:02
R6847,G6847,11-07-2025 21:07,3,Web,T03,Confirmed,11-07-2025 20:58
R6848,G6848,11-07-2025 20:00,4,Kiosk,T16,Confirmed,11-07-2025 19:58
R6849,G6849,11-07-2025 18:41,5,Web,T15,Confirmed,11-07-2025 18:34
R6850,G6850,11-07-2025 19:44,5,App,T12,Confirmed,11-07-2025 19:36
R6851,G6851,11-07-2025 21:09,5,Phone,T08,Confirmed,11-07-2025 21:01
R6852,G6852,11-07-2025 19:26,6,Phone,T19,Cancelled,
R6853,G6853,11-07-2025 20:16,5,Phone,T02,Confirmed,11-07-2025 20:06
R6854,G6854,11-07-2025 21:31,7,Web,T16,Confirmed,11-07-2025 21:26
R6855,G6855,11-07-2025 21:36,2,App,T18,Confirmed,11-07-2025 21:27
R6856,G6856,11-07-2025 21:30,9,Web,T01,Confirmed,11-07-2025 21:21
R6857,G6857,11-07-2025 19:01,4,Web,T19,Confirmed,11-07-2025 18:56
R6858,G6858,11-07-2025 21:43,10,Phone,T19,No-Show,
R6859,G6859,11-07-2025 20:08,6,App,T10,Cancelled,
R6860,G6860,11-07-2025 18:12,8,App,T16,Confirmed,11-07-2025 18:10
R6861,G6861,11-07-2025 21:00,8,App,T06,Confirmed,11-07-2025 20:50
R6862,G6862,11-07-2025 20:36,3,Kiosk,T14,Confirmed,11-07-2025 20:32
R6863,G6863,11-07-2025 18:31,9,Phone,T02,Confirmed,11-07-2025 18:23
R6864,G6864,11-07-2025 18:47,2,App,T17,Confirmed,11-07-2025 18:42
R6865,G6865,11-07-2025 21:52,8,Web,T06,No-Show,
R6866,G6866,11-07-2025 19:03,8,Web,T01,Confirmed,11-07-2025 19:00
R6867,G6867,11-07-2025 19:52,1,Kiosk,T09,Confirmed,11-07-2025 19:49
R6868,G6868,11-07-2025 21:50,10,App,T04,Confirmed,11-07-2025 21:46
R6869,G6869,11-07-2025 21:24,10,Phone,T03,Confirmed,11-07-2025 21:18
R6870,G6870,11-07-2025 20:40,8,Web,T12,Confirmed,11-07-2025 20:37
R6871,G6871,11-07-2025 21:01,3,Phone,T04,No-Show,
R6872,G6872,11-07-2025 19:34,5,App,T10,Confirmed,11-07-2025 19:26
R6873,G6873,11-07-2025 21:30,5,App,T08,Confirmed,11-07-2025 21:27
R6874,G6874,11-07-2025 21:10,2,Phone,T05,No-Show,
R6875,G6875,11-07-2025 21:07,10,Web,T08,Confirmed,11-07-2025 21:04
R6876,G6876,11-07-2025 19:49,4,Phone,T05,No-Show,
R6877,G6877,11-07-2025 20:40,3,Kiosk,T10,Cancelled,
R6878,G6878,11-07-2025 20:18,5,App,T19,Confirmed,11-07-2025 20:11
R6879,G6879,11-07-2025 18:46,7,App,T16,Cancelled,
R6880,G6880,11-07-2025 19:26,10,Phone,T04,Confirmed,11-07-2025 19:20
R6881,G6881,11-07-2025 21:18,5,Web,T17,Cancelled,
R6882,G6882,11-07-2025 20:08,3,App,T17,Confirmed,11-07-2025 20:05
R6883,G6883,11-07-2025 20:51,4,App,T04,Confirmed,11-07-2025 20:41
R6884,G6884,11-07-2025 21:19,3,Kiosk,T18,Confirmed,11-07-2025 21:17
